period,secondsIntoPeriod,secondsElapsedGame,situationCode,strength,awayGoalie,awaySkaterCount,awaySkaters,homeSkaterCount,homeGoalie,homeSkaters
3,156,2556,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8476885|8481605|8481754|8482178|8485512
3,157,2557,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8476885|8481605|8481754|8482178|8485512
3,158,2558,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8476885|8481605|8481754|8482178|8485512
3,159,2559,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8475798|8476885|8481605|8481754|8482178
3,160,2560,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8475798|8476885|8481605|8481754|8482178
3,161,2561,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8475798|8476885|8481605|8481754|8482178
3,162,2562,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8475798|8476885|8481605|8481754|8482178
3,163,2563,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8475798|8476885|8481605|8481754|8482178
3,164,2564,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8475798|8476885|8481605|8481754|8482178
3,165,2565,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8475798|8476885|8481605|8481754|8482178
3,166,2566,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8475798|8476885|8481605|8481754|8482178
3,167,2567,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8475798|8476885|8481605|8481754|8482178
3,168,2568,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8475798|8476885|8481605|8481754|8482178
3,169,2569,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8475798|8476885|8481605|8481754|8482178
3,170,2570,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8475798|8476885|8481605|8481754|8482178
3,171,2571,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8475798|8476885|8481605|8481754|8482178
3,172,2572,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8475798|8476885|8481605|8481754|8482178
3,173,2573,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8473986|8475798|8476885|8481605|8484762
3,174,2574,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8473986|8475798|8476885|8481605|8484762
3,175,2575,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8473986|8475798|8476885|8481605|8484762
3,176,2576,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8473986|8475798|8476885|8481605|8484762
3,177,2577,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8473986|8475798|8476885|8481605|8484762
3,178,2578,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8473986|8475798|8476885|8481605|8484762
3,179,2579,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8473986|8475798|8476885|8481605|8484762
3,180,2580,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8473986|8475798|8476885|8481605|8484762
3,181,2581,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8473986|8475798|8476885|8481605|8484762
3,182,2582,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8473986|8475798|8476885|8481605|8484762
3,183,2583,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8473986|8475798|8476885|8481605|8484762
3,184,2584,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8473986|8475798|8476885|8481605|8484762
3,185,2585,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8473986|8475798|8476885|8481605|8484762
3,186,2586,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8473986|8475462|8475798|8481605|8484762
3,187,2587,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8473986|8475462|8475798|8476458|8484762
3,188,2588,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8473986|8475462|8475798|8476458|8482803
3,189,2589,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8473986|8475462|8475798|8476458|8482803
3,190,2590,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8473986|8475462|8475798|8476458|8482803
3,191,2591,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8473986|8475462|8475798|8476458|8482803
3,192,2592,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8473986|8475462|8475798|8476458|8482803
3,193,2593,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8473986|8475462|8475798|8476458|8482803
3,194,2594,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8473986|8475462|8475798|8476458|8482803
3,195,2595,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8473986|8475462|8475798|8476458|8482803
3,196,2596,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8473986|8475462|8475798|8476458|8482803
3,197,2597,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8473986|8475462|8475798|8476458|8482803
3,198,2598,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8473986|8475462|8475798|8476458|8482803
3,199,2599,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8473986|8475462|8475798|8476458|8482803
3,200,2600,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8473986|8475462|8475798|8476458|8482803
3,201,2601,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8473986|8475462|8475798|8476458|8482803
3,202,2602,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8473986|8475462|8475798|8476458|8482803
3,203,2603,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8473986|8475462|8475798|8476458|8482803
3,204,2604,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8473986|8475462|8476458|8482745|8482803
3,205,2605,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8473986|8475462|8476458|8482745|8482803
3,206,2606,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8473986|8475462|8476458|8482745|8482803
3,207,2607,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8473986|8475462|8476458|8482745|8482803
3,208,2608,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8473986|8475462|8476458|8482745|8482803
3,209,2609,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8473986|8475462|8476458|8482745|8482803
3,210,2610,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8473986|8475462|8476458|8482745|8482803
3,211,2611,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8473986|8475462|8476458|8482745|8482803
3,212,2612,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8473986|8475462|8476458|8482745|8482803
3,213,2613,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8473986|8475462|8476458|8482745|8482803
3,214,2614,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
3,215,2615,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
3,216,2616,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
3,217,2617,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
3,218,2618,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
3,219,2619,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
3,220,2620,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
3,221,2621,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
3,222,2622,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
3,223,2623,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
3,224,2624,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
3,225,2625,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
3,226,2626,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
3,227,2627,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
3,228,2628,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
3,229,2629,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
3,230,2630,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
3,231,2631,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
3,232,2632,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
3,233,2633,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
3,234,2634,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
3,235,2635,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
3,236,2636,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
3,237,2637,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
3,238,2638,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
3,239,2639,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
3,240,2640,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
3,241,2641,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
3,242,2642,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
3,243,2643,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
3,244,2644,1551,5v5,8479193,5,8476902|8480840|8480878|8482145|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
3,245,2645,1551,5v5,8479193,5,8476902|8478476|8480840|8482145|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
3,246,2646,1551,5v5,8479193,5,8476902|8478476|8480840|8482145|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
3,247,2647,1551,5v5,8479193,5,8478449|8478476|8480840|8482145|8484829,5,8480843,8475184|8475462|8476458|8482745|8482803
3,248,2648,1551,5v5,8479193,5,8478449|8478476|8480840|8480950|8482145,5,8480843,8475184|8478424|8481563|8482745|8482803
3,249,2649,1551,5v5,8479193,5,8475168|8478449|8478476|8480027|8480950,5,8480843,8477527|8478424|8481563|8482745|8482803
3,250,2650,1551,5v5,8479193,5,8475168|8478449|8478476|8480027|8480950,5,8480843,8477527|8478424|8481563|8482745|8482803
3,251,2651,1551,5v5,8479193,5,8475168|8478449|8478476|8480027|8480950,5,8480843,8477527|8478424|8481563|8482745|8482803
3,252,2652,1551,5v5,8479193,5,8475168|8478449|8478476|8480027|8480950,5,8480843,8477527|8478424|8481563|8482745|8482803
3,253,2653,1551,5v5,8479193,5,8475168|8478449|8478476|8480027|8480950,5,8480843,8477527|8478424|8480068|8481563|8482803
3,254,2654,1551,5v5,8479193,5,8475168|8478449|8478476|8480027|8480950,5,8480843,8477527|8478424|8480068|8481563|8482803
3,255,2655,1551,5v5,8479193,5,8475168|8478449|8478476|8480027|8480950,5,8480843,8477527|8478424|8480068|8481563|8482803
3,256,2656,1551,5v5,8479193,5,8475168|8478449|8478476|8480027|8480950,5,8480843,8477527|8478424|8480068|8481563|8482803
3,257,2657,1551,5v5,8479193,5,8475168|8478449|8478476|8480027|8480950,5,8480843,8477527|8478424|8480068|8481563|8483490
3,258,2658,1551,5v5,8479193,5,8475168|8478449|8478476|8480027|8480950,5,8480843,8477527|8478424|8480068|8481563|8483490
3,259,2659,1551,5v5,8479193,5,8475168|8478449|8478476|8480027|8480950,5,8480843,8477527|8478424|8480068|8481563|8483490
3,260,2660,1551,5v5,8479193,5,8475168|8478449|8478476|8480027|8480950,5,8480843,8477527|8478424|8480068|8481563|8483490
3,261,2661,1551,5v5,8479193,5,8475168|8478449|8478476|8480027|8480950,5,8480843,8477527|8478424|8480068|8481563|8483490
3,262,2662,1551,5v5,8479193,5,8475168|8478449|8478476|8480027|8480950,5,8480843,8477527|8478424|8480068|8481563|8483490
3,263,2663,1551,5v5,8479193,5,8475168|8478449|8478476|8480027|8480950,5,8480843,8477527|8478424|8480068|8481563|8483490
3,264,2664,1551,5v5,8479193,5,8475168|8478449|8478476|8480027|8480950,5,8480843,8477527|8478424|8480068|8481563|8483490
3,265,2665,1551,5v5,8479193,5,8475168|8478449|8478476|8480027|8480950,5,8480843,8477527|8478424|8480068|8481563|8483490
3,266,2666,1551,5v5,8479193,5,8475168|8478449|8478476|8480027|8480950,5,8480843,8477527|8478424|8480068|8481563|8483490
3,267,2667,1551,5v5,8479193,5,8475168|8478449|8478476|8480027|8480950,5,8480843,8477527|8478424|8480068|8481563|8483490
3,268,2668,1551,5v5,8479193,5,8475168|8478449|8478476|8480027|8480950,5,8480843,8477527|8478424|8480068|8481563|8483490
3,269,2669,1551,5v5,8479193,5,8475168|8478449|8478476|8480027|8480950,5,8480843,8477527|8478424|8480068|8481563|8483490
3,270,2670,1551,5v5,8479193,5,8475168|8478449|8478476|8480027|8480950,5,8480843,8477527|8478424|8480068|8481563|8483490
3,271,2671,1551,5v5,8479193,5,8475168|8478449|8478476|8480027|8480950,5,8480843,8477527|8478424|8480068|8481563|8483490
3,272,2672,1551,5v5,8479193,5,8475168|8478449|8478476|8480027|8480950,5,8480843,8477527|8478424|8480068|8481563|8483490
3,273,2673,1551,5v5,8479193,5,8475168|8478449|8478476|8480027|8480950,5,8480843,8477527|8478424|8480068|8481563|8483490
3,274,2674,1551,5v5,8479193,5,8475168|8478449|8478476|8480027|8480950,5,8480843,8477527|8478424|8480068|8481563|8483490
3,275,2675,1551,5v5,8479193,5,8475168|8478449|8478476|8480027|8480950,5,8480843,8477527|8478424|8480068|8481563|8483490
3,276,2676,1551,5v5,8479193,5,8475168|8478449|8478476|8480027|8480950,5,8480843,8477527|8478424|8480068|8481563|8483490
3,277,2677,1551,5v5,8479193,5,8475168|8478449|8478476|8480027|8480950,5,8480843,8477527|8478424|8480068|8481563|8483490
3,278,2678,1551,5v5,8479193,5,8475168|8478449|8478476|8480027|8480950,5,8480843,8477527|8478424|8480068|8481563|8483490
3,279,2679,1551,5v5,8479193,5,8475168|8478449|8478476|8480027|8480950,5,8480843,8477527|8478424|8480068|8481563|8483490
3,280,2680,1551,5v5,8479193,5,8475168|8478449|8478476|8480027|8480950,5,8480843,8477527|8478424|8480068|8481563|8483490
3,281,2681,1551,5v5,8479193,5,8475168|8478449|8478476|8480027|8480950,5,8480843,8477527|8478424|8480068|8481563|8483490
3,282,2682,1551,5v5,8479193,5,8475168|8478449|8478476|8480027|8480950,5,8480843,8477527|8478424|8480068|8481563|8483490
3,283,2683,1551,5v5,8479193,5,8475168|8478449|8478476|8480027|8480950,5,8480843,8477527|8478424|8480068|8481563|8483490
3,284,2684,1551,5v5,8479193,5,8475168|8478449|8478476|8480027|8480950,5,8480843,8477527|8478424|8480068|8481563|8483490
3,285,2685,1551,5v5,8479193,5,8475168|8478449|8478476|8480027|8480950,5,8480843,8477527|8478424|8480068|8481563|8483490
3,286,2686,1551,5v5,8479193,5,8475168|8478449|8478476|8480027|8480950,5,8480843,8477527|8478424|8480068|8481563|8483490
3,287,2687,1551,5v5,8479193,5,8475168|8478449|8478476|8480027|8480950,5,8480843,8477527|8478424|8480068|8481563|8483490
3,288,2688,1551,5v5,8479193,5,8475168|8478449|8478476|8480027|8480950,5,8480843,8477527|8478424|8480068|8481563|8483490
3,289,2689,1551,5v5,8479193,5,8475168|8478449|8478476|8480027|8480950,5,8480843,8477527|8478424|8480068|8481563|8483490
3,290,2690,1551,5v5,8479193,5,8475168|8478449|8478476|8480027|8480950,5,8480843,8477527|8478424|8480068|8481563|8483490
3,291,2691,1551,5v5,8479193,5,8475168|8478449|8478476|8480027|8480950,5,8480843,8477527|8478424|8480068|8481563|8483490
3,292,2692,1551,5v5,8479193,5,8475168|8478449|8478476|8480027|8480950,5,8480843,8477527|8478424|8480068|8481563|8483490
3,293,2693,1551,5v5,8479193,5,8475168|8478449|8478476|8480027|8480950,5,8480843,8477527|8478424|8480068|8481563|8483490
3,294,2694,1551,5v5,8479193,5,8475168|8478449|8478476|8480027|8480950,5,8480843,8477527|8478424|8480068|8481563|8483490
3,295,2695,1551,5v5,8479193,5,8475168|8478449|8478476|8480027|8480950,5,8480843,8477527|8478424|8480068|8481563|8483490
3,296,2696,1551,5v5,8479193,5,8475168|8478449|8478476|8480027|8480950,5,8480843,8476885|8477527|8478424|8481563|8483490
3,297,2697,1551,5v5,8479193,5,8475168|8480027|8480950|8481581|8482740,5,8480843,8476885|8477527|8481605|8482178|8485512
3,298,2698,1551,5v5,8479193,5,8475168|8480027|8480950|8481581|8482740,5,8480843,8476885|8477527|8481605|8482178|8485512
3,299,2699,1551,5v5,8479193,5,8478420|8480027|8480950|8481581|8482740,5,8480843,8476885|8481605|8481754|8482178|8485512
3,300,2700,1551,5v5,8479193,5,8478420|8480027|8480950|8481581|8482740,5,8480843,8476885|8481605|8481754|8482178|8485512
3,301,2701,1551,5v5,8479193,5,8478420|8479351|8480950|8481581|8482740,5,8480843,8476885|8481605|8481754|8482178|8485512
3,302,2702,1551,5v5,8479193,5,8478420|8479351|8480950|8481581|8482740,5,8480843,8476885|8481605|8481754|8482178|8485512
3,303,2703,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8476885|8481605|8481754|8482178|8485512
3,304,2704,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8476885|8481605|8481754|8482178|8485512
3,305,2705,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8476885|8481605|8481754|8482178|8485512
3,306,2706,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8476885|8481605|8481754|8482178|8485512
3,307,2707,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8476885|8481605|8481754|8482178|8485512
3,308,2708,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8476885|8481605|8481754|8482178|8485512
3,309,2709,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8476885|8481605|8481754|8482178|8485512
3,310,2710,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8476885|8481605|8481754|8482178|8485512
3,311,2711,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8476885|8481605|8481754|8482178|8485512
3,312,2712,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8476885|8481605|8481754|8482178|8485512
3,313,2713,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8476885|8481605|8481754|8482178|8485512
3,314,2714,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8476885|8481605|8481754|8482178|8485512
3,315,2715,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8476885|8481605|8481754|8482178|8485512
3,316,2716,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8476885|8481605|8481754|8482178|8485512
3,317,2717,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8476885|8481605|8481754|8482178|8485512
3,318,2718,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8476885|8481605|8481754|8482178|8485512
3,319,2719,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8476885|8481605|8481754|8482178|8485512
3,320,2720,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8476885|8481605|8481754|8482178|8485512
3,321,2721,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8476885|8481605|8481754|8482178|8485512
3,322,2722,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8476885|8481605|8481754|8482178|8485512
3,323,2723,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8476885|8481605|8481754|8482178|8485512
3,324,2724,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8476885|8481605|8481754|8482178|8485512
3,325,2725,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8476885|8481605|8481754|8482178|8485512
3,326,2726,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8476885|8481605|8481754|8482178|8485512
3,327,2727,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8476885|8481605|8481754|8482178|8485512
3,328,2728,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8476885|8481605|8481754|8482178|8485512
3,329,2729,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8476885|8481605|8481754|8482178|8485512
3,330,2730,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8476885|8481605|8481754|8482178|8485512
3,331,2731,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8476885|8481605|8481754|8482178|8485512
3,332,2732,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8476885|8481605|8481754|8482178|8485512
3,333,2733,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8476885|8481605|8481754|8482178|8485512
3,334,2734,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8476885|8481605|8481754|8482178|8485512
3,335,2735,1551,5v5,8479193,5,8475755|8478420|8479351|8481581|8482740,5,8480843,8473986|8475798|8476885|8482803|8485512
3,336,2736,1551,5v5,8479193,5,8475755|8476278|8479351|8481581|8482740,5,8480843,8473986|8475798|8476885|8482803|8485512
3,337,2737,1551,5v5,8479193,5,8475755|8476278|8479351|8481581|8482740,5,8480843,8473986|8475798|8476885|8482803|8484762
3,338,2738,1551,5v5,8479193,5,8475755|8476278|8479351|8481581|8482740,5,8480843,8473986|8475798|8476885|8482803|8484762
3,339,2739,1551,5v5,8479193,5,8476278|8476902|8479351|8481581|8482740,5,8480843,8473986|8475798|8476885|8482803|8484762
3,340,2740,1551,5v5,8479193,5,8476278|8476902|8479351|8481581|8482740,5,8480843,8473986|8475798|8476885|8482803|8484762
3,341,2741,1551,5v5,8479193,5,8476278|8476902|8479351|8481581|8482740,5,8480843,8473986|8475798|8476885|8482803|8484762
3,342,2742,1551,5v5,8479193,5,8476278|8476902|8479351|8481581|8482740,5,8480843,8473986|8475798|8476885|8482803|8484762
3,343,2743,1551,5v5,8479193,5,8476278|8476902|8479351|8481581|8482740,5,8480843,8473986|8475798|8476885|8482803|8484762
3,344,2744,1551,5v5,8479193,5,8476278|8476902|8479351|8481581|8482740,5,8480843,8473986|8475798|8476885|8482803|8484762
3,345,2745,1551,5v5,8479193,5,8476278|8476902|8479351|8481581|8482740,5,8480843,8473986|8475798|8476885|8482803|8484762
3,346,2746,1551,5v5,8479193,5,8476278|8476889|8476902|8479351|8481581,5,8480843,8473986|8475462|8475798|8482803|8484762
3,347,2747,1551,5v5,8479193,5,8476278|8476889|8476902|8479351|8481581,5,8480843,8473986|8475462|8475798|8482803|8484762
3,348,2748,1551,5v5,8479193,5,8476278|8476889|8476902|8479351|8481581,5,8480843,8473986|8475462|8475798|8482803|8484762
3,349,2749,1551,5v5,8479193,5,8476278|8476889|8476902|8479351|8481581,5,8480843,8473986|8475462|8475798|8482803|8484762
3,350,2750,1551,5v5,8479193,5,8476278|8476889|8476902|8479351|8481581,5,8480843,8473986|8475462|8475798|8482803|8484762
3,351,2751,1551,5v5,8479193,5,8476278|8476889|8476902|8479351|8481581,5,8480843,8473986|8475462|8475798|8482803|8484762
3,352,2752,1551,5v5,8479193,5,8476278|8476889|8476902|8479351|8481581,5,8480843,8473986|8475462|8475798|8482803|8484762
3,353,2753,1551,5v5,8479193,5,8473994|8476278|8476889|8476902|8480878,5,8480843,8473986|8475462|8475798|8482803|8484762
3,354,2754,1551,5v5,8479193,5,8473994|8476278|8476889|8476902|8480878,5,8480843,8473986|8475462|8475798|8482803|8484762
3,355,2755,1551,5v5,8479193,5,8473994|8476278|8476889|8476902|8480878,5,8480843,8473986|8475462|8475798|8482803|8484762
3,356,2756,1551,5v5,8479193,5,8473994|8476278|8476889|8476902|8480878,5,8480843,8473986|8475462|8475798|8482803|8484762
3,357,2757,1551,5v5,8479193,5,8473994|8476278|8476889|8476902|8480878,5,8480843,8473986|8475462|8475798|8482803|8484762
3,358,2758,1551,5v5,8479193,5,8473994|8476278|8476889|8476902|8480878,5,8480843,8473986|8475462|8475798|8482803|8484762
3,359,2759,1551,5v5,8479193,5,8473994|8476278|8476889|8476902|8480878,5,8480843,8473986|8475462|8475798|8482803|8484762
3,360,2760,1551,5v5,8479193,5,8473994|8476278|8476889|8476902|8480878,5,8480843,8473986|8475462|8475798|8482803|8484762
3,361,2761,1551,5v5,8479193,5,8473994|8476278|8476889|8476902|8480878,5,8480843,8473986|8475462|8475798|8482803|8484762
3,362,2762,1551,5v5,8479193,5,8473994|8476278|8476889|8476902|8480878,5,8480843,8473986|8475462|8475798|8482803|8484762
3,363,2763,1551,5v5,8479193,5,8473994|8476278|8476889|8476902|8480878,5,8480843,8473986|8475462|8475798|8482803|8484762
3,364,2764,1551,5v5,8479193,5,8473994|8476278|8476889|8476902|8480878,5,8480843,8473986|8475462|8475798|8482803|8484762
3,365,2765,1551,5v5,8479193,5,8473994|8476278|8476889|8476902|8480878,5,8480843,8473986|8475462|8475798|8482803|8484762
